"FA","MD","ICVF","ISOVF","OD","T2star","QSM","cluster"
-1.11599583017775,4.23829984194521,-3.89941579248043,1.05643524353646,-0.216052130994728,0.35985038659759,-0.0223232016822792,3
-1.5176096024692,3.6133099397937,-3.2508021301157,1.66701079851241,-0.554519090229367,-0.0077518141905234,0.198138174572539,3
-1.10499917222663,2.4688551657154,-2.27141308805558,1.51686130393018,-0.346363468373104,0.219299225978317,-0.185030327983233,3
-0.48982688371833,0.72302066598431,-1.97692455283279,-0.202274208723574,-0.79871493347288,-0.0296182304852459,-0.222273847975901,2
-0.623916310920169,1.36216880879565,-1.79502346398425,-0.0423415555531702,-0.322701280419406,-0.339611627846114,-0.363660981569732,2
-1.2797520020976,4.43386552716125,-3.70278145952468,1.62747813951588,-0.0560964878636184,-0.333803654378179,-0.214669691014982,3
-1.32377005696809,4.24333100983572,-3.54986318620182,0.991245273205947,-0.127841235669664,-0.274659192020288,-0.0933990023916564,3
-0.888658473895964,2.99406934124994,-3.24312358704783,0.215354955743383,-0.947148795100332,-0.0742490570970278,0.21758992796589,3
-1.07564340305271,1.02262873330918,-2.10869405039917,0.117520829699356,-0.146399494741671,0.330856616503649,-0.287226972227579,2
-0.626423317429917,1.11267271177741,-1.63755220712387,-0.00690989296242348,-0.272509337335563,-0.0398561112431305,-0.26941500662931,2
-0.944393903060104,1.90047662519518,-2.14211111374294,0.653109259349954,-0.603723546746021,0.298860126410172,0.020236515062737,3
-0.376486709750147,0.577713573403624,-1.53444833479801,-0.375832045537153,-0.578888405535083,0.0193494864052473,-0.237898149644681,2
-1.25553947785037,4.42867552482734,-3.9868269278435,0.581022478824614,-0.0503321290943916,-0.0404955284945125,-0.236048506685831,3
-0.517164310130725,1.17917989169683,-2.49164664079993,-0.203702190393068,-1.0022167237324,0.253533522030699,0.073388600673832,2
-1.23067996352228,1.84212958063942,-2.40852138417321,0.0162238615877967,-0.275491920543359,0.323694054583253,-0.230882137135514,3
-0.983973736888672,2.22597179997884,-2.78600393003598,0.264896523703359,-0.745581862704266,0.403789211198553,-0.160417824088546,3
-0.496602090028382,0.639297293497344,-1.60855487207896,-0.483389040869546,-0.355587714381543,0.229599626342845,-0.037947248555651,2
