"FA","MD","ICVF","ISOVF","OD","T2star","QSM","cluster"
-0.731272502406115,1.98400916496991,-2.58923668683179,-0.0179391602548209,-0.791077807833077,0.0824574594485533,0.136730114919747,1
-2.29940641915879,5.80245962292528,-4.70494342118743,1.27239325070237,-0.0385970778333281,0.325764429357858,-0.147005346862294,2
-0.844775278316283,1.10411942984574,-2.60939402737251,-0.00321654202138181,-0.662747792444945,-0.222377699671785,-0.121267782992215,1
-0.950792198720532,1.53340805187887,-2.4170566432801,-0.207975452021859,-0.662446179991061,0.0476279394343847,-0.135279891420187,1
-1.0801889269333,1.68803239165215,-2.19543881960163,0.143204125500558,-0.61872465939119,-0.133285964069627,-0.164461164643133,1
-0.653166995500785,0.944910485978087,-2.29557710530168,-0.485883463133021,-0.64453753381603,-0.219648785568336,-0.0292563854229934,1
-1.30498637471808,3.90540264179632,-3.12316795843911,0.717460431228672,-1.0990771447884,-0.114264015899555,-0.166301083426993,3
-1.24989870484319,4.34482902469637,-4.0501030489034,0.29743790294818,-0.143612705252713,0.490428232115695,0.0825469871518645,3
-1.59950025293112,2.94470562611204,-3.2341974600885,0.474371676294399,-0.686317108942387,0.423259241286019,0.122533538444972,3
-1.06655846290818,1.23871767673054,-2.34176047833091,-0.247884451240054,-0.25272293248017,0.0280256024633267,0.220507178226082,1
-2.17957816085036,5.94746396036977,-3.98074904403125,1.81529448206757,-0.779767478540219,-0.259381906800758,0.0244026254357803,2
-1.05935551037127,1.68006131900281,-2.3284624681602,-0.0668260061218397,-0.520732730092452,0.274415626131493,0.0577780307773475,1
-1.08004599922792,1.07405236580611,-2.05900847716667,-0.277933047481059,-0.377599789468671,0.225534759626621,-0.126447350107561,1
-0.770046335076466,0.192242338599666,-1.66692267151926,-0.939284717330446,-0.576525554206695,0.532848585421817,0.00522723744807359,1
-1.86607736393836,3.10199137812461,-3.1532882063772,0.378632580609234,-0.548317729610079,0.154086950481217,0.242053468672509,3
-2.25304576649983,5.72085386667533,-3.98397717658291,1.23015173866114,-1.77052941503369,0.489595583729192,0.497634921412217,2
-2.23101073049936,2.43017971289434,-3.12894331989613,-0.0678045322870482,0.200942181979327,0.199275771309549,0.158681417668032,3
-2.47288828434054,5.26752500827968,-3.7691063234263,1.28027969734512,-0.441511856031449,0.164442319810773,0.442131213932347,2
-2.70927641066696,4.33401579136536,-3.6027197099653,1.5068224143593,0.205763626410631,-0.22529194633449,0.263939100202877,2
-0.875459710248992,0.549804731885223,-1.92134181880061,-0.627466662018332,-0.83355764164136,0.495004147175523,0.385495370376688,1
-0.267007502454591,-0.12456391210249,-1.42437756839663,-0.791073265816943,-0.383732813561503,0.427236743502674,-0.0315677264150374,1
-0.398652412183069,-0.315650019305778,-1.38243887688997,-1.12481488247409,-0.438012510974335,0.748606794551893,0.156513506849673,1
-1.1865437537714,1.36597140103353,-2.24840230464218,-0.470402721667158,-0.917854749927304,0.341087213231357,0.2446065644524,1
-1.70703011678144,1.43228480177549,-2.25961746752358,-0.520065208315831,-0.234751158183038,0.406649699400963,0.224684097484375,1
-2.28263559854827,4.17887500413777,-3.41686590931554,0.337277041571688,-0.957742695318329,0.692049655446356,0.384775212311092,3
-2.23877842267109,1.94735400616483,-2.69513495205126,-0.162446679115674,0.148406439087995,0.199108092575003,0.435251468711859,1
-2.36039525522444,3.25408109408342,-2.97753040051065,0.679732551096005,0.0141502394286563,0.245422049091118,0.382209758721788,3
-2.74950912257443,5.72383505309929,-4.02333712631381,1.76847138453742,-0.463236320355545,0.449081407192539,0.306612709317761,2
-2.50027623848151,4.33013288227278,-3.55000477449363,1.82499911344572,-0.220718378807476,0.11765062350857,0.219180579352211,2
-0.756414291091473,2.79273277116083,-2.52858221682895,0.944338793280569,-0.604762755255685,0.177370584410069,-0.202118175542804,3
-1.60283475214394,1.55222953000154,-2.70876474457425,-0.194323990888465,-0.196939614364826,0.455461908986469,0.192713326833148,1
-0.35071790794093,0.309323371983024,-2.03777313129727,-0.749353153970493,-0.515485390444636,0.673410498897478,0.589244970169536,1
-0.527720719512565,0.738105879118555,-1.79891597814875,-0.573290219533061,-0.670379813735448,0.671193006120325,0.179632663307979,1
-1.31096561184583,1.14638831481933,-2.22734803359517,-0.673143871717766,-0.62071384439259,0.738976044669765,0.606310351758841,1
-2.48194469958697,3.62435757872829,-3.13386346305017,1.24468065982084,0.0866632781700137,0.171665626631298,-0.161714564772107,3
-1.74471838461133,1.62216073622274,-2.22737503103024,-0.299628470445563,-0.0826732459198812,0.266752519583362,0.437276821596732,1
-2.13491225117983,2.92391580711769,-2.91572377810324,0.259191747923552,-0.338569421674895,0.362639652179105,0.211795951292736,3
-2.46161136863083,4.80805124430679,-3.71928499138777,1.0722593740459,-0.416452186727857,0.622818755828066,0.524226126042979,2
-2.30892256636852,4.71155799836274,-3.76603311245451,2.25747939988013,-0.384225393100003,0.148437517924088,0.212394871802709,2
-1.96454883888776,2.79886470233924,-2.87876671501797,0.387751729375107,0.116864905958346,0.0912175820738242,0.212886388794236,3
-1.96658663594447,3.247139606311,-3.06317811964703,0.862318812069954,-0.360579819059531,0.233436938341838,0.198639128314579,3
-2.68333104530715,5.48949925597735,-4.46160530113474,1.47901870531992,-0.752839760325829,0.485726727065249,0.0968414883998458,2
-0.881695805411878,3.73088275795913,-2.79626514658715,2.04450765966394,-0.41846516739526,-0.370737255630751,-0.315972705672125,3
-1.52829289574747,0.910581114276063,-2.63295806109488,-0.642392247782148,0.236828654354408,1.07138337127798,0.205743020367349,1
-1.74105936141333,1.18176129598639,-2.73970906131717,-0.665197107934083,-0.142598801289572,0.915531468952617,0.441210879643532,1
-0.364153768236523,0.381309406052579,-1.86452056601608,-0.702060045873826,-0.908109914760423,0.378774631871417,-0.159366762430501,1
-0.617273388591792,1.14750188573753,-2.19934603279781,-0.580101781649057,-0.923600656986046,1.0423879502607,0.559540455497862,1
-1.42282027560695,1.40153860565949,-2.45016085954755,-0.604803996052548,-0.418787925415476,0.870768275618953,0.526727404009671,1
-1.58880593423555,1.75971400475884,-2.37597431502798,-0.0647716750832995,-0.134115512978697,0.837821106159086,0.0499399288931364,3
-1.6526196972024,2.00214793361894,-2.43357715292764,-0.120852488148394,-0.21711276429836,0.344971024927393,0.358755452204751,1
-2.30684834862034,3.50863492337675,-3.23429355381012,0.367175484043539,-1.25840166922622,0.640720101634601,0.488020081452972,3
-3.02316862142674,5.40372781626964,-4.28943303335504,1.06783048763021,-0.375981197858326,0.968091655329098,0.321138627345021,2
-2.13606444116525,3.85340859045246,-3.45259414343683,1.50092761186617,-0.650576417031826,0.336106736633779,0.479699699119945,3
-2.18609310063349,3.67276268912084,-3.18343146441112,1.12234107174473,-0.237553345064661,0.33249739005579,0.0374094572133963,3
-1.4729650725433,1.59305217528548,-2.46131079579872,-0.230421970204858,-0.0647589509677733,0.353990464829698,0.15262538291562,1
-1.92287573398332,3.02178135777549,-2.88888329251384,0.493507968731024,-0.290442650173009,0.339039036444125,0.217939495166814,3
-2.02409607525311,3.29834428328084,-3.33601849038683,0.692735741826638,-0.61081747386149,0.422386425415969,0.125647847733547,3
-2.45176015609267,4.95351549424155,-4.2734862531769,2.4420588377501,-0.665772324861817,0.36720798514969,-0.208072677745979,2
-1.86214838537301,3.51827928488459,-3.40131774600984,0.801422757908024,-0.246411334389315,0.449330290394593,-0.157285646443329,3
-1.89609740586043,3.39569138723528,-3.54768794243414,0.927934631221598,-0.655342649591588,0.131779695685804,0.0256086907401822,3
-2.2405366411561,4.12544406671345,-4.18421212578721,0.895805347910424,-0.946449078993092,0.636968669474542,-0.158573040053836,3
-1.21430025566395,1.36866152313025,-2.67434352326574,-0.455860337664031,-0.324829838294546,0.257662208577895,0.389903542501129,1
-0.989262495786958,1.01074273367323,-2.25371404079163,-0.43132847401389,-0.33812101331975,0.730537726917992,0.0859723743078729,1
-1.25936899883294,1.17309702230032,-2.22046135177763,-0.297143555979831,-0.123085381908388,0.50850252638465,0.0422746500312731,1
-1.38502432660564,1.46191215976512,-2.74343787360624,-0.624824924750086,-0.57060106372786,0.81667646805069,0.755234764754329,1
-2.19705804710229,3.37401048380018,-3.49185725881554,0.116672922476745,-0.16204849786348,0.230817849711761,0.310196343066006,3
-2.57114273438567,4.43378584675782,-3.77842707702007,0.609120251814472,-1.06327115312622,0.709741069061069,0.202796128025213,3
-2.02219903802812,4.17019539568782,-3.71716779779513,1.61956804465542,-0.892867145120423,0.324850092297422,0.363292553032348,3
-2.11875967830953,3.83411811917036,-3.38913375330933,1.05242557380805,-0.500223213223204,0.352252193310923,0.165798588810535,3
-2.07216160173781,3.59138937271165,-3.63749977244162,1.00815441914936,-0.464464895580098,0.177028683075221,0.48213877452134,3
-1.99171219807955,3.34277804698679,-3.41713757919572,0.923150224889113,-0.201106462149539,0.22006551101526,0.14562925398289,3
-2.22338415663365,3.74584062248683,-3.21483724660918,0.887306261864148,-0.900453454522328,0.379504694061035,0.136905127850376,3
-2.15121536476853,4.00375963189006,-3.74413951519017,0.929852828953165,-0.839127512471653,0.326499519366644,0.163838057421059,3
-2.16412926503083,3.95228789790022,-3.71298783939536,1.36833773919427,-0.856152955769806,0.297954433075574,-0.01091839017982,3
-1.55230864708747,3.72716140514135,-3.41438498352903,0.894297534714392,-0.64927944415944,0.377502108663623,-0.0515809894466637,3
-1.72986857183906,3.39544021063243,-3.18420464379136,0.777899258428843,-0.434631934961816,0.431550315552987,-0.0255042643956217,3
-1.76891194429134,3.46288951551479,-3.6335181864111,0.740249042212723,-1.22632008783705,0.350793242020102,0.131346048677208,3
-1.83383717731167,3.91799909457445,-3.90447599523601,0.865963758697871,-0.94668202470117,0.191780771051909,0.132840773733946,3
-1.98433624865465,3.9922659039394,-3.95358814696167,0.670980139629398,-0.513577488748909,0.478222423059259,-0.242533931405256,3
-2.22037623110842,4.83009373779079,-4.63815891286991,1.57941934241687,-0.932873529384121,0.333252363224524,0.16709550188483,2
-1.67286024966666,1.93413407282502,-2.87555142893083,-0.712181687933439,-0.0364461298585026,0.97105897075987,0.389454123783029,1
-0.969571082381972,0.82315173650658,-2.23498677504591,-0.758257587327593,-0.271248353754786,0.953100244311735,0.386055465282667,1
-0.780900918218174,0.519926498849416,-1.83776249704202,-0.612257079121995,-0.257479923637785,0.308704019120796,-0.219559818574422,1
-0.889808423709441,0.540577197027575,-1.88461846761694,-0.724323805051657,-0.220480087937846,0.717201204642074,0.332585705227655,1
-1.17486896561234,0.525629124251805,-1.81100048252442,-0.63745364578815,-0.269502201837706,0.637186243372743,0.0595977204740487,1
-0.971546050819212,0.810753781662149,-2.05821037687769,-0.674636504250344,-0.432159271221146,0.671674188246189,0.119586481246085,1
-1.08136718974968,0.778478137145408,-1.94092715528451,-0.744129553239741,-0.471168482912938,0.801600439946047,0.294190440501894,1
0.125989647116341,0.507845186174055,-1.47783414102428,-0.258902359328444,-0.930738660710909,0.410934384942455,0.537760051491609,1
-2.16065661523604,2.9971737233258,-3.47090458642897,0.449595777884093,0.37667976627833,0.956877224644037,0.479705341719019,3
-2.64019210388809,4.45169133965211,-4.12413185037189,0.929128101728061,-0.655614706167069,0.704351933095446,0.478604080129182,2
-2.14250831070893,4.23685494591394,-3.74992367529873,0.804654931617262,-0.983777589698021,0.446090882378667,0.347032872974195,3
-2.15758534648016,4.12994643776149,-3.86611828045959,0.865302202778754,-0.408018357796292,1.20032938006353,0.0530991125556738,3
-2.3403442667978,4.44052055917331,-4.01096147680505,1.40546144264722,-0.594570621691496,0.439912389354769,0.333355418775961,3
-2.20743557653148,4.69696378944035,-4.567605518119,1.37431982071213,-0.759856197538079,0.346349170696286,0.475376276668397,2
-1.90225421404228,4.58030656189458,-4.04510826944245,1.64467701603089,-1.46635527999385,0.192673221711152,0.167134143316301,3
-1.82989010385659,3.79458340845624,-3.58752267518196,0.897256109142978,-0.889878758916704,0.448508007060734,0.0962805338234807,3
-2.03142691655673,4.38722287852446,-3.76970263797845,1.30914802087856,-0.922580761376177,0.324194031832055,0.252666471321099,3
-1.72117919081503,4.02762670813313,-3.9133711694036,0.85531229459099,-1.36684763342754,0.397968759196802,-0.0478496878886228,3
-1.81909341101307,3.82060718550026,-3.85650319555633,0.75603876573861,-0.42295155523171,0.387851252044618,-0.13283164532704,3
-1.7437512967959,2.99614135314332,-3.26275645741386,0.24625905268458,-0.221224120731866,0.182089726006406,-0.112220738607151,3
-2.31785934046792,5.55909337782093,-4.73478884780666,1.57336286804944,-1.30158093864684,0.397978533227737,0.00749784649390233,2
-1.86066188643784,5.01162335831911,-4.11776181211129,1.56194427880601,-0.710412987060366,0.322149863200163,-0.70973684719104,2
-1.27697322759564,4.02883461434016,-3.37430944021551,1.11679155623963,-0.635247920997116,0.265983023613728,-0.440152050669334,3
-1.72377959223097,4.09957801556652,-2.88283764704204,1.76340042082675,-0.17570770717706,0.215046491168939,0.174201883377201,3
-1.02865534485878,3.70406807692071,-3.46608903025872,0.520310887405081,-0.837739541946702,0.347113110202788,-0.445540549219002,3
-1.69698381352735,4.13473397106372,-3.38772769266862,0.945596311406885,0.0435674907860721,0.613619347939365,0.20534787619171,3
-1.33557570958201,4.20808166918933,-3.34628685657392,1.32284941291239,-0.294845881239192,0.278774100380526,-0.344854182053072,3
-1.38681864062921,4.4430954822982,-3.59956592756042,0.767404350462308,-0.402943421005683,0.577891013732151,-0.137524300044882,3
-1.65592126766844,4.61548453263588,-3.82579404965592,1.36825176530172,-0.102547247300131,0.52388920265944,-0.0827658541146423,3
-1.55592273213967,4.68910983221702,-3.70197071544793,1.39390506116238,-0.110276923185505,0.256694618034725,-0.0503381031547439,3
-1.48069455999012,4.93733824513542,-3.94387930529411,1.10475592693911,0.0911779430391396,-0.0638306197212621,0.0210959808690884,3
-1.71487519927303,6.62225232135565,-4.29761817850077,3.32842261404987,-0.284440363168427,1.21787566316646,-0.0284535346913142,2
-1.20157282881753,4.88187044088359,-3.75101148932761,1.41467763098083,-0.0423320845828958,0.389256861517849,-0.512737284555738,3
-0.0186341150118043,0.49540129065217,-1.84591820364176,-0.608550117835111,-0.934001008109174,0.310331581483145,0.0280490949378486,1
-1.58221777120797,2.60764265093287,-2.4989333654092,0.0522928664222349,-0.340750151019094,1.09545095919399,0.266564689529678,3
-1.18812981493667,1.26010884774919,-2.04983130917752,-0.393460159065262,-0.0669045641075925,0.666103168927115,-0.146065946674684,1
0.000353940729687695,0.41256964378771,-1.92755824338511,-0.5013731657327,-0.902446824736544,0.86646157631185,-0.136824859728112,1
-1.42009920477408,1.2809261520281,-2.0275781896076,-0.301085125784926,0.00306709331161384,1.03585124335144,0.39201313731038,1
-1.03826126691809,0.395832393515065,-1.75474377694688,-0.714390295512613,-0.00286913714637553,0.37280906538408,-0.000489429183887723,1
-1.04349619960417,0.599872220923637,-1.7855131673086,-0.591232768965987,-0.0343371112215567,0.747133790400724,0.317461445490381,1
-0.832532108553627,0.187528092143084,-1.54566028102693,-0.739465282673968,-0.180007200836154,0.49266428253562,-0.00511241764213632,1
-0.96255038793307,0.682587672374495,-1.71923497318468,-0.497225235111071,-0.547454855937802,0.766645805509602,0.243676550097059,1
-0.674127339968127,0.40355314768199,-1.57260882097473,-0.67661519191293,-0.32687629887723,0.536267677902439,0.151397314854518,1
-0.40599353445081,1.04974691878221,-1.45118628712979,0.575124518475849,-0.494679745167298,0.227430153064542,-0.0302691489256,1
0.371284827281933,0.478561201502052,-1.49575966781142,-0.158633888343197,-1.05371422339309,0.0569635325228258,0.164261620980302,1
-1.37259752084189,1.27843800253253,-2.07698787918386,-0.380339475538582,-0.370606928639253,1.00299088128085,0.0159230064573803,1
-2.10435770586824,3.05440639001541,-3.00560437746521,0.0679873136907472,-0.771407494634137,1.50446913350668,-0.107975552283573,3
0.212646071338056,-0.198619776884642,-0.484172312797966,-0.32137774437321,-0.356589243601128,-0.0456722431618105,0.295193914537199,1
-2.70281748536025,4.92829217421031,-4.28706253022038,1.52401446689111,-0.621062611611604,0.337755026882562,0.740422117344631,2
-1.90121179448027,4.29070257658376,-3.62600746490947,1.07822714242045,-0.793710200427239,0.507741578454228,0.298508019871162,3
-1.63711959030105,3.76340101602748,-3.48952048228214,0.878913514904915,-0.500118307418261,0.876735985809998,0.152787587196546,3
-1.96762096803418,4.96493853805997,-4.30269450637834,1.77158051090977,-1.24769447768671,1.00229547701513,0.451188237563985,2
-1.39476862190323,4.41427655220918,-4.01806467362474,1.32722745413388,-1.45212790639504,0.434691458708285,0.107296046770738,3
-2.08858511465471,4.5330753933031,-3.65657565082837,1.51051541363634,-0.510762105186008,0.0726755425003419,0.233048619982352,3
-1.31553342792301,1.96204876041258,-2.75556851566282,0.0316257144899405,-0.513725954220407,0.0411071896600612,0.111103622738273,1
-1.78791864241465,4.16487814302563,-3.74101351526697,1.05696002798386,-0.436127445395583,0.150986722990168,-0.0468325049132276,3
-1.62200779498242,3.29896800235334,-2.47274863083318,1.57030791758991,-1.21606689444311,0.64153115691674,0.413176777671557,3
-1.11287736449019,1.17972839293121,-1.79544332200843,-0.377067505746226,0.409703953907638,0.595443898418914,0.39574107002635,1
-1.56649356412201,2.34191707495769,-2.97214281115007,0.0530871449698448,-0.859244566127528,0.670135325720543,0.318794957236018,3
-1.95097710414211,4.87637892419008,-4.17675913288354,1.6808859612614,-0.620895796266082,0.251327275334923,-0.600280499222974,2
-2.41181488742884,4.57434295277039,-3.96065892850293,1.14217279303071,-0.0859013618520921,0.409105127951456,-0.148850222160691,2
-2.03689479304018,4.62557835366003,-4.00948320447807,1.2686332315186,-0.538817227332002,0.431295462288939,-0.14366641178926,2
-2.47414827129997,4.64455369582278,-4.07797432595153,0.789847410947757,0.0367944080154693,0.494782937353289,-0.16946965129302,2
-2.28148160656452,5.25024334189382,-4.56228414234105,0.972942935059577,-0.457609234423165,0.559427122306165,-0.367552322560798,2
-2.17671060182249,5.00339394198632,-4.21609400216684,0.947122515434881,-0.35147122860406,-0.0196783106149107,-0.244470252697536,2
-1.42502392917103,4.18364264424318,-3.65913009875774,1.03291603506353,-0.893527073199513,0.484214608082223,-0.220655211253361,3
-1.82264941811894,4.26332672248674,-3.3860070185782,1.05186568118956,-0.405117248835899,0.473999790566227,-0.180917763720846,3
-2.16857922100942,4.62758686652653,-4.03741705631327,0.690961857817428,-0.0299158278355999,0.335481606404124,-0.00673416325044762,2
-1.61632448236546,4.47385002765472,-4.06653581763258,0.554993757476321,-0.550271854164594,0.462186578304111,-0.549060360069202,3
-1.68230976445734,5.86249413427026,-4.76419838635544,2.71663740476841,-0.79244463161942,0.476372474938074,-0.303905909863376,2
-1.34451340340302,3.99927179388099,-3.45462355742427,0.943255118701257,-0.588869342246672,0.535950992020386,-0.229558413383731,3
-1.51192306508178,3.63797603233242,-3.17286167502634,0.698374658094567,-0.282197871651449,0.18427878277246,0.201354095007976,3
-1.70553377064763,4.63458747306305,-3.96275475968617,0.815172367761771,-0.403060025069699,0.849415498165485,-0.001595759750013,2
-1.25789778456451,4.37426886072566,-3.59460850113205,0.947502546821862,-0.604822522592459,0.449273320406854,-0.468272279050924,3
-1.86349353731749,5.51216127640196,-4.19891029709805,2.0834061256424,-0.109621763509869,0.669524355259599,-0.39352710467055,2
-1.40072994087554,4.08006248076383,-3.34943288522516,0.971298886986476,-0.277297859711067,0.480014241659625,0.0400406549266501,3
-1.3134617373427,4.78279267909785,-3.37458559733651,1.42861374107363,-0.685380050111955,0.345627480741339,0.0989765265870185,3
-0.395296729722085,2.6696077560292,-2.04964699143859,0.564661429913051,-0.651926919852337,-0.357237217549313,-0.176285589279409,3
-1.26876174999854,4.55305569840036,-3.56970607204344,0.97208443992718,-0.282572517409008,0.650409554045596,0.134975157361677,3
-1.38441613525186,4.62151671287549,-3.81250252997891,0.812852162243561,-0.156973583322695,0.595460255070692,-0.0322237726014026,3
-1.67771599711275,4.3779558617742,-3.3633906053275,1.21917618530721,-0.107707136375693,0.628345642935305,-0.116202870972158,3
-1.7336659582963,4.55322966233703,-3.44896048612275,1.23822396451462,-0.035132297185369,0.486745915703797,-0.050620756357156,3
-1.38302964104187,5.03533424732748,-3.73329948902402,0.944342871727313,-0.820569464934818,0.350639117737226,-0.0270229754065511,3
-0.609931191358021,2.85621357097976,-2.16323038664181,0.351980053656309,-0.636070213034507,-0.133136524340889,0.14688945347306,3
-0.773784950363775,2.0892767303996,-2.01693895592295,-0.118215212972519,-0.541190233071571,-0.508091433294055,0.12863144262193,1
-1.60072909121002,5.71150502010969,-3.80339861850287,1.63523336198349,0.0208782299782512,0.391170238600773,0.159001348319675,2
-1.52701454661597,4.57759861756463,-3.58631815232528,1.01736781640811,0.157523309780585,0.47754252933806,0.0709365673490135,3
-1.84567376410717,6.12208020649808,-4.46584354388343,1.79730553774018,-0.0502527593686908,0.132076094709607,-0.386338551381622,2
-1.83796376268019,5.12899903078279,-3.63245975729696,1.83979347934356,0.102284985730816,0.338219297403098,0.0587694109084605,2
-1.41144176892578,4.54363996208463,-3.10582264712522,1.62239530461786,-0.459461698841491,0.254536724429208,-0.286580074521263,3
-1.2913611535521,3.33402776200648,-2.41279174343596,0.531015666059294,-0.210830311445509,-0.110840199229159,0.11499185441586,3
-1.2861556286774,3.4016109319435,-2.64547822573642,0.171858143918358,-0.202404613864523,-0.33921479613659,0.190200939016556,3
-0.675798651324077,3.08780564283532,-2.25912079775259,0.349335350804952,-0.589220316846801,-0.0192963701926057,0.194532951424216,3
-1.40316305904473,5.73012830459032,-3.79901919723484,1.96848529258431,0.152196113751467,-0.107259251046814,0.172528305714998,2
-1.24436118267328,4.80816311459279,-3.4354380367586,1.60310128222649,-0.245184981255753,0.17591167380466,-0.14943380817399,3
-1.5534239039172,5.49314344528232,-4.08180420471154,1.80054726342613,-0.349221374951475,0.603001327570311,0.00138873305286432,2
-2.29246244785545,4.25895819026345,-3.02621167307361,0.496035704815853,0.0493155073897777,0.15049968918876,0.317507362423138,3
-1.66654702554978,4.23408876622926,-2.60349689200254,1.13861476114623,-0.0582303564469079,-0.296179231843572,0.129199726370857,3
-1.07597696694945,2.46057320703883,-3.10250515724241,0.638143297243113,-0.461719933512471,0.569984036183995,-0.212985448483664,3
-1.76247447226358,3.32329081540734,-2.91898992616573,0.859147861992687,-0.380687441067599,1.01799435418138,0.814958655443942,3
-2.02341258728007,4.13140130469308,-2.93983916570654,1.34475000079433,-0.307616745861632,1.28777544954863,-0.091087835441809,3
-1.23212764464926,0.958839175637595,-1.78976219216092,-0.0815762624257932,-0.321288064024199,0.410451879845615,0.124354301178198,1
-1.28788024304116,1.01665427741774,-2.15643804052443,-0.304767867272855,-0.306671156749198,0.63134522469951,0.544984886062437,1
-2.02680960752347,3.55707610266135,-2.89628872764052,0.590590355774184,-0.112004034660827,1.0549601922958,0.914719293132979,3
-1.49371854871704,2.09042391267675,-2.25192138610393,-0.00169751680399903,-0.130042557226494,0.813282618607988,0.231555124889529,3
-0.883317237429614,0.27233484719498,-1.59171744589473,-0.538941146731903,-0.499850379797911,0.620941415479024,-0.185969753804813,1
-0.884057101321706,0.154475959872491,-1.95257984490784,-0.912599811792725,-0.297657116864958,0.651445898808293,0.247162039650936,1
-1.60663180633333,2.59455601714906,-2.2875175588208,0.464919969786904,-0.215053830101152,0.954510779254435,0.642431719586058,3
-1.35647976278221,1.06993344717725,-1.73122762572212,-0.310777995281276,-0.0233644824880193,0.709970613722196,0.129926955727047,1
-0.897587987356306,0.479206197661956,-1.68308493513186,-0.287179183605766,-0.552470394105497,0.225192552055022,0.062970251085765,1
-0.390969802571267,0.0764322546026699,-1.58144793727882,-0.65146699000134,-0.420962527966527,0.532146596808269,-0.081563766795098,1
-1.32797644020457,1.44129997777118,-1.86517668308438,-0.146641444884545,-0.371064164298933,0.948463478277929,0.634173749982432,1
-1.10945972585326,0.480152496909162,-1.63365159627796,-0.656696805201162,-0.129875081364882,0.65691698922543,0.0947009502557632,1
0.0195900678799476,0.1131353469775,-1.23859487293059,-0.418244090328973,-0.59455956799015,0.295620024296051,-0.0338241800481546,1
-1.31755759326629,0.847533098865707,-1.9949194514915,-0.585967663804932,-0.244242734877501,0.748734664048776,0.555644210907948,1
-2.6728806383197,3.75798506405854,-3.37920632208461,1.52234974110281,-0.2373088415541,1.57005122711224,0.243302259826946,3
-0.995481926170816,0.551551248484285,-1.72394000804701,-0.707460128824808,-0.292594418421154,0.688175817899085,0.00126359159120622,1
-0.485752215576526,0.392465625829935,-1.43058654831795,-0.0628586962033231,-0.194766258736992,0.0404398660410284,-0.0489446630607123,1
0.487021584484047,-0.00298590246417127,-1.21747624193543,-0.529612091538207,-0.744530650764939,0.665476017765294,-0.0716846249471336,1
-1.56048581741477,1.02367972797678,-2.16353853549837,-0.694837253667869,-0.483853737386444,0.803391294807295,0.383970946613642,1
-2.6392766831871,3.79148611997445,-3.97019395948713,0.741754080460618,0.168955276931884,1.00160745910599,-0.0629140743737101,3
